station,name,state,lat,lon,elevation
USC00385362,LUGOFF 2NE,SC,34.2492,-80.6697,57.9
USC00385493,MANNING,SC,33.6989,-80.1992,25.9
USC00385509,MARION,SC,34.1653,-79.3875,22.9
USC00385580,MAYESVILLE NEAR,SC,33.8833,-80.1167,21.3
USC00385628,MCCLELLANVILLE,SC,33.0667,-79.4667,3.7
USC00385633,MCCOLL 3 NNW,SC,34.7056,-79.5683,57.9
USC00385635,MCCOLL NO. 2,SC,34.6833,-79.6,64.0
USC00385658,MC CORMICK 9 E,SC,33.9236,-82.1439,150.9
USC00385660,MCCORMICK,SC,33.9125,-82.2878,154.5
USC00385775,MERRIWETHER,SC,33.6333,-82.1667,137.2
USC00385858,MILEY,SC,32.95,-81.0333,24.1
USC00385946,MONCKS CORNER 4 N,SC,33.2425,-79.9869,14.9
USC00385954,MONETTA,SC,33.8333,-81.6333,121.9
USC00385973,MOUNTAIN REST,SC,34.85,-83.15,420.6
USC00386114,MULLINS,SC,34.1944,-79.2472,33.5
USC00386153,MYRTLE BEACH,SC,33.7544,-78.8219,11.9
USC00386163,MYRTLE BEACH 2 SE,SC,33.7,-78.8833,9.1
USC00386209,NEWBERRY,SC,34.2917,-81.6208,156.4
USC00386293,NINETY NINE IS,SC,35.0317,-81.4928,152.4
USC00386297,N AUGUSTA 2.3 SSE,SC,33.4778,-81.9489,38.4
USC00386299,N 5NE,SC,33.6628,-81.0333,98.1
USC00386410,OAKS,SC,33.6667,-79.4167,18.3
USC00386522,ORANGEBURG 2 SE,SC,33.4667,-80.8333,78.9
USC00386527,ORANGEBURG 2,SC,33.4889,-80.8742,56.4
USC00386616,PAGELAND,SC,34.7606,-80.3728,158.5
USC00386657,PARIS MTN FIRE TWR,SC,34.95,-82.4167,625.1
USC00386688,PARR,SC,34.3058,-81.3319,84.1
USC00386775,PELION 0.8 NW,SC,33.7717,-81.2581,137.5
USC00386783,PELZER,SC,34.65,-82.45,259.1
USC00386830,PICKENS,SC,34.8833,-82.7,353.9
USC00386831,PICKENS,SC,34.8814,-82.7189,327.7
USC00386890,PINOPOLIS,SC,33.3,-80.05,26.5
USC00386893,PINOPOLIS DAM,SC,33.25,-79.9833,15.2
USC00386906,PONTIAC 2.1 NNW,SC,34.1567,-80.865,100.0
USC00387113,RAINBOW LAKE,SC,35.1167,-81.9667,228.9
USC00387281,RIDGELAND 5 NE,SC,32.5333,-80.9,6.1
USC00387288,RIDGEVILLE,SC,33.1025,-80.2978,21.3
USC00387390,ROCK HILL 5 NE,SC,34.9833,-80.9667,182.9
USC00387542,SAINT GEORGE,SC,33.1833,-80.5833,31.4
USC00387560,ST MATTHEWS,SC,33.6525,-80.7897,85.3
USC00387561,ST MATTHEWS 1 SE,SC,33.6542,-80.7667,82.3
USC00387568,ST PAUL 5 S,SC,33.5,-80.3667,24.1
USC00387589,SALEM 5 NNE,SC,34.9444,-82.9464,329.8
USC00387590,SALLEY 5.9 NNE,SC,33.645,-81.26,122.5
USC00387631,SALUDA,SC,33.9919,-81.7714,146.3
USC00387666,SANDHILL RSCH - ELGIN,SC,34.1311,-80.8686,134.1
USC00387683,SANDY RUN 3ENE,SC,33.8089,-80.9019,23.5
USC00387687,SANDY SPRINGS 2 NE,SC,34.6111,-82.7269,233.2
USC00387722,SANTUCK,SC,34.635,-81.5206,158.5
USC00387775,SEIVERN,SC,33.6333,-81.4,146.9
USC00387830,SHAWS FORK,SC,33.5667,-81.5833,152.4
USC00387884,SILVERSTREET 3.1SSE,SC,34.1758,-81.6975,112.2
USC00387885,SIMMS WTP,SC,35.1167,-81.9667,228.9
USC00388114,SOCIETY HILL 6 S,SC,34.4167,-79.85,43.0
USC00388181,SPARTANBURG,SC,34.95,-81.9,242.3
USC00388186,SPARTANBURG,SC,34.9833,-81.8833,256.0
USC00388188,SPARTANBURG 3 SSE,SC,34.9078,-81.9139,185.9
USC00388360,STATEBURG,SC,33.9667,-80.55,152.4
USC00388405,SULLIVANS IS,SC,32.7617,-79.8572,1.5
USC00388426,SUMMERVILLE 4W,SC,33.0367,-80.2325,19.8
USC00388440,SUMTER,SC,33.935,-80.3478,53.0
USC00388472,TABLE ROCK,SC,35.0203,-82.6928,335.3
USC00388473,TABLE ROCK RSVR,SC,35.0644,-82.6722,384.0
USC00388474,SWANSEA 3.5 NE,SC,33.7564,-81.0428,92.7
USC00388621,TILGHMAN FOREST NURSER,SC,33.9,-80.5,64.0
USC00388714,TRENTON 1 NNE,SC,33.75,-81.8333,189.0
USC00388786,UNION 8 S,SC,34.6069,-81.6661,137.2
USC00388879,WAGENER 1SW,SC,33.6397,-81.3722,115.8
USC00388887,WALHALLA,SC,34.7544,-83.075,298.7
USC00388922,WALTERBORO 1 SW,SC,32.885,-80.6761,17.1
USC00388979,WATEREE DAM,SC,34.3347,-80.703,70.1
USC00389039,WEDGEFIELD,SC,33.9,-80.5206,76.2
USC00389044,WEDGEFIELD 6 S,SC,33.8167,-80.5,54.9
USC00389122,W PELZER,SC,34.6439,-82.4544,210.3
USC00389180,WHITE OAK,SC,34.4833,-81.1333,167.0
USC00389327,WINNSBORO,SC,34.3706,-81.0825,161.5
USC00389350,WINTHROP UNIV,SC,34.9378,-81.0375,198.1
USC00389469,YEMASSEE 1 N,SC,32.7019,-80.8517,13.4
USC00389625,YORK 5 SSE,SC,34.9222,-81.1967,201.2
USR0000NBAC,BACK ISLAND NORTH CAROLINA,NC,34.5328,-77.7219,6.1
USR0000NBFT,BEAUFORT NORTH CAROLINA,NC,35.5206,-76.9314,7.6
USR0000NBUS,BUSICK NORTH CAROLINA,NC,35.7694,-82.1917,881.5
USR0000NCAS,CASWELL GAME LANDS N. CAROLINA,NC,36.3856,-79.2919,176.8
USR0000NCHE,CHEOAH NORTH CAROLINA,NC,35.3333,-83.8167,640.1
USR0000NCRN,CROATAN NORTH CAROLINA,NC,34.7833,-76.8667,6.1
USR0000NDUK,DUKE FOREST NORTH CAROLINA,NC,35.9667,-79.0917,172.2
USR0000NFAI,FAIRFIELD NORTH CAROLINA,NC,35.5417,-76.2231,3.0
USR0000NFBR,FORT BRAGG NORTH CAROLINA,NC,35.1397,-79.0644,143.0
USR0000NGRC,GREENS CROSS NORTH CAROLINA,NC,36.0175,-76.8917,12.8
USR0000NGRF,GRANDFATHER NORTH CAROLINA,NC,35.7564,-82.0439,487.7
USR0000NGUI,GUION FARM NORTH CAROLINA,NC,35.2133,-82.59,792.5
USR0000NHIG,HIGHLANDS NORTH CAROLINA,NC,35.0836,-83.2178,1158.2
USR0000NHOF,HOFMANN FOREST NORTH CAROLINA,NC,34.825,-77.3219,12.8
USR0000NJCY,JACKSON COUNTY NORTH CAROLINA,NC,35.3167,-82.2,853.4
USR0000NLEX,LEXINGTON NORTH CAROLINA,NC,35.7922,-80.312,228.6
USR0000NLSP,LAUREL SPRINGS NORTH CAROLINA,NC,36.4,-81.2833,914.4
USR0000NMTI,MT. ISLAND LAKE NORTH CAROLINA,NC,35.3789,-80.9925,152.4
USR0000NNAC,NATURE CONSERVANCY NORTH CAROL,NC,34.0483,-78.2903,16.8
USR0000NNCP,NORTH COVE PINNACLE N. CAROLIN,NC,35.8167,-81.9372,780.3
USR0000NNWB,NEW BERN NORTH CAROLINA,NC,35.0967,-77.1108,6.1
USR0000NPOC,POCOSIN LAKES NORTH CAROLINA,NC,35.7469,-76.5108,1.8
USR0000NRCK,ROCKINGHAM NORTH CAROLINA,NC,34.96,-79.69,121.9
USR0000NREN,RENDEZVOUS MTN NORTH CAROLINA,NC,36.2275,-81.2975,726.6
USR0000NRKM,ROCKY MOUNT NORTH CAROLINA,NC,35.9731,-77.7986,32.0
USR0000NRUT,RUTHERFORD COUNTY NORTH CAROLI,NC,35.4286,-81.9394,321.9
USR0000NSND,SANDY RUN NORTH CAROLINA,NC,34.6119,-77.4875,12.2
USR0000NSUN,SUNNY POINT NORTH CAROLINA,NC,34.0028,-77.9581,9.1
USR0000NTUR,TURNBULL CREEK NORTH CAROLINA,NC,34.6831,-78.5817,30.5
USR0000NTUS,TUSQUITEE NORTH CAROLINA,NC,35.04,-84.06,698.9
USR0000NUWH,UWHARRIE (TROY) NORTH CAROLINA,NC,35.3667,-79.8667,164.6
USR0000NWAY,WAYAH NORTH CAROLINA,NC,35.1667,-83.4031,658.4
USR0000NWHI,WHITEVILLE NORTH CAROLINA,NC,34.3361,-78.7286,30.5
USR0000SANP,ANDREW PICKENS SOUTH CAROLINA,SC,34.8117,-83.125,487.7
USR0000SCAR,CAROLINA SANDHILLS S. CAROLINA,SC,34.6619,-80.2742,120.1
USR0000SSAV,SAVANNAH NWR SOUTH CAROLINA,SC,32.1,-81.0833,3.0
USR0000SSV1,SAVRAW SOUTH CAROLINA,SC,33.3622,-81.6836,94.5
USR0000SSV2,SAVRIV SOUTH CAROLINA,SC,33.2106,-81.5906,118.9
USR0000SWHI,WHITMIRE SOUTH CAROLINA,SC,34.6333,-81.6,155.4
USR0000SWIT,WITHERBEE SOUTH CAROLINA,SC,33.1597,-79.8306,18.0
USW00003728,MCCLELLANVILLE 7 NE,SC,33.1533,-79.3636,2.7
USW00003758,DURHAM 11 W,NC,35.9706,-79.0931,171.3
USW00003810,HICKORY FAA AP,NC,35.7419,-81.3822,356.6
USW00003812,ASHEVILLE AP,NC,35.4317,-82.5378,645.6
USW00003858,EASTOVER MCENTIRE ANG,SC,33.9667,-80.8,89.9
USW00003870,GREER,SC,34.8833,-82.2197,325.8
USW00013713,GOLDSBORO 4 SE,NC,35.3444,-77.9647,33.2
USW00013714,POPE AFB,NC,35.1739,-79.0089,66.4
USW00013717,MYRTLE BEACH AFB,SC,33.6833,-78.9333,7.9
USW00013722,RALEIGH AP,NC,35.8922,-78.7819,120.4
USW00013723,GREENSBORO AP,NC,36.0969,-79.9431,274.9
USW00013744,FLORENCE RGNL AP,SC,34.1878,-79.7308,43.0
USW00013745,HATTERAS,NC,35.2167,-75.7167,4.6
USW00013746,ROCKY MT FAA AP,NC,35.9667,-77.8,25.9
USW00013747,WARRENTON WB AP,NC,36.4167,-78.15,132.0
USW00013748,WILMINGTON INTL AP,NC,34.2667,-77.9,7.0
USW00013754,CHERRY POINT MCAS,NC,34.9,-76.8833,8.8
USW00013758,CHARLESTON NAS,SC,32.85,-79.9333,2.1
USW00013761,EDENTON NAAS,NC,36.0167,-76.5667,13.1
USW00013765,HARVEY POINT NAAS,NC,36.1,-76.3333,7.0
USW00013766,MANTEO AP,NC,35.9172,-75.7,4.0
USW00013774,WEEKSVILLE NAF,NC,36.25,-76.1333,7.0
USW00013776,LUMBERTON RGNL AP,NC,34.6081,-79.0589,36.9
USW00013782,DWTN CHARLESTON,SC,32.775,-79.9239,3.0
USW00013786,ELIZABETH CITY CGAS,NC,36.2578,-76.1717,1.8
USW00013822,GREENVLLE DONALDSN AFB,SC,34.7667,-82.3833,298.1
USW00013849,SUMTER SHAW AFB,SC,33.9667,-80.4667,74.1
USW00013872,ASHEVILLE,NC,35.5953,-82.5567,682.1
USW00013880,CHARLESTON INTL AP,SC,32.8994,-80.0408,11.9
USW00013881,CHARLOTTE DOUGLAS AP,NC,35.2225,-80.9544,222.5
USW00013883,COLUMBIA,SC,33.9486,-81.1183,105.2
USW00013886,GREENVILLE DWTN AP,SC,34.8486,-82.35,310.0
USW00053850,CLEMSON OCONEE CO AP,SC,34.6722,-82.8814,271.0
USW00053854,ORANGEBURG MUNI AP,SC,33.4639,-80.8533,59.1
USW00053867,COLUMBIA OWENS DWTN AP,SC,33.9719,-80.9939,54.9
USW00053870,GASTONIA MUNI AP,NC,35.1967,-81.1556,241.4
USW00053871,ROCK HILL YORK CO AP,SC,34.9836,-81.0561,197.5
USW00053872,MONROE AP,NC,35.0147,-80.6242,204.5
USW00053874,GREENWOOD CO AP,SC,34.2539,-82.1528,188.1
USW00053877,ASHEVILLE 8 SSW,NC,35.4944,-82.6142,655.6
USW00053878,ASHEVILLE 13 S,NC,35.4186,-82.5567,641.0
USW00063826,BLACKVILLE 3 W,SC,33.355,-81.3278,96.6
USW00093718,N MYRTLE BEACH,SC,33.8161,-78.7206,8.8
USW00093719,NEW BERN - ASOS,NC,35.0683,-77.0478,3.4
USW00093726,KINSTON STALLINGS FLD,NC,35.3167,-77.6333,28.7
USW00093727,NEW RVR MCAF,NC,34.7083,-77.4397,7.9
USW00093729,CAPE HATTERAS - BILLY MITCHELL,NC,35.2325,-75.6222,3.7
USW00093737,FT BRAGG SIMMONS AAF,NC,35.1333,-78.9333,93.0
USW00093740,FAYETTEVILLE RGNL AP GRANNIS F,NC,34.9894,-78.88,56.7
USW00093743,SWANSBORO BOGUE FLD MCAF,NC,34.6833,-77.0333,6.4
USW00093759,ROCKY MT WILSON AP,NC,35.8503,-77.895,45.7
USW00093765,BEAUFORT - ASOS,NC,34.7325,-76.6567,1.5
USW00093776,CHERRY POINT MCAS ASOS 2,NC,34.8833,-76.8667,9.1
USW00093781,ROANOKE RAPIDS HALIFAX CO AP,NC,36.4394,-77.7097,78.0
USW00093782,LAURINBURG MAXTON AP,NC,34.7914,-79.3683,64.9
USW00093783,BURLINGTON ALAMANCE RGNL AP,NC,36.0475,-79.4739,185.0
USW00093785,CHAPEL HILL WILLIAMS AP,NC,35.9333,-79.0642,156.1
USW00093804,SPARTANBURG WB AP,SC,34.9167,-81.95,248.1
USW00093807,WINSTON SALEM REYNOLDS AP,NC,36.1333,-80.2244,291.7
USW00093831,BEAUFORT MCAS,SC,32.4833,-80.7167,11.3
USW00093833,COLUMBIA CONGAREE MCAF,SC,33.9167,-80.8,74.1
USW00093844,PARRIS ISLAND,SC,32.3167,-80.6833,10.1
USW00093846,ANDERSON FAA AP,SC,34.4981,-82.7092,233.8
USC00090010,ABBEVILLE 4S,GA,31.9381,-83.3078,73.2
USC00090041,ADAIRSVILLE,GA,34.3667,-84.9333,213.4
USC00090051,ADEL,GA,31.1397,-83.423,70.1
USC00090090,AILEY,GA,32.1833,-82.5667,71.6
USC00090131,ALAPAHA EXP STN,GA,31.35,-83.2167,88.1
USC00090140,ALBANY 3 SE,GA,31.5339,-84.1489,54.9
USC00090180,ALLATOONA DAM,GA,34.1667,-84.7333,225.9
USC00090181,ALLATOONA DAM 2,GA,34.165,-84.73,297.2
USC00090190,ALLENTOWN,GA,32.5833,-83.2333,131.1
USC00090219,ALPHARETTA 4 SSW,GA,34.1014,-84.3506,346.9
USC00090236,ALTO 4 SE,GA,34.4417,-83.5161,279.8
USC00090253,AMERICUS,GA,32.0306,-84.2461,121.0
USC00090284,ANDERSONVILLE,GA,32.2,-84.1333,118.9
USC00090310,APPLING,GA,33.5333,-82.3167,73.2
USC00090311,APPLING 2 NW,GA,33.5572,-82.3369,120.7
USC00090406,ASHBURN 3 ENE,GA,31.7003,-83.6231,132.6
USC00090430,ATHENS,GA,33.9667,-83.3833,-999.9
USC00090432,ATHENS COLLEGE OF AG,GA,33.9167,-83.35,210.0
USC00090446,ATLANTA KIRKWOOD,GA,33.75,-84.3167,305.1
USC00090456,ATLANTA WB CITY,GA,33.75,-84.3833,346.9
USC00090485,AUBURN,GA,34.0167,-83.8333,358.1
USC00090500,AUGUSTA,GA,33.4667,-81.9667,39.9
USC00090581,BAINBRIDGE,GA,30.9167,-84.5833,36.9
USC00090586,BAINBRIDGE INTL PAPER,GA,30.8228,-84.6175,57.9
USC00090603,BALL GROUND,GA,34.3328,-84.4703,387.1
USC00090660,BARNESVILLE,GA,33.05,-84.15,265.2
USC00090661,BARNESVILLE #2,GA,32.9847,-84.0881,227.1
USC00090670,BAXLEY 5NNW,GA,31.8414,-82.3756,64.9
USC00090787,BELLVILLE,GA,32.15,-81.9667,57.9
USC00090946,BLACKBEARD ISLAND,GA,31.4833,-81.2167,3.0
USC00090969,BLAIRSVILLE EXP STN,GA,34.8544,-83.9444,594.1
USC00090979,BLAKELY,GA,31.2239,-84.5553,81.7
USC00091024,BLUE RIDGE 3 SW,GA,34.8667,-84.3167,560.8
USC00091029,BLUE RIDGE RESVR DAM,GA,34.8833,-84.2833,476.1
USC00091115,BOWERSVILLE,GA,34.3667,-83.0833,281.9
USC00091155,BRAG,GA,32.45,-81.6667,61.0
USC00091200,BRENT,GA,32.9833,-84.0167,213.4
USC00091260,BRONWOOD,GA,31.8333,-84.3667,111.3
USC00091266,BROOKLET 1 W,GA,32.3767,-81.6739,54.9
USC00091340,BRUNSWICK,GA,31.1681,-81.5022,4.0
USC00091372,BUENA VISTA,GA,32.3178,-84.5203,196.9
USC00091425,BUTLER,GA,32.6525,-84.1858,135.9
USC00091448,BYRON EXP STN,GA,32.6694,-83.7453,149.4
USC00091453,CABANISS,GA,33.15,-83.8833,137.2
USC00091463,CAIRO 1SW,GA,30.8697,-84.2175,61.3
USC00091474,CALHOUN EXP STN,GA,34.4833,-84.9667,199.6
USC00091488,CAMAK,GA,33.45,-82.65,179.8
USC00091500,CAMILLA 3SE,GA,31.2058,-84.1722,60.0
USC00091515,CAMP TOCCOA,GA,34.55,-83.4,394.1
USC00091520,CAMP WHEELER,GA,34.7,-83.6333,92.0
USC00091544,FT STEWART,GA,31.8667,-81.6167,27.1
USC00091585,CANTON,GA,34.2072,-84.5039,345.9
USC00091601,CARLTON BRG,GA,34.0667,-82.9833,136.9
USC00091640,CARROLLTON,GA,33.5972,-85.0806,303.3
USC00091665,CARTERSVILLE,GA,34.2042,-84.7925,240.5
USC00091727,CECIL,GA,31.0458,-83.3917,61.0
USC00091732,CEDARTOWN,GA,34.0589,-85.2339,239.3
USC00091863,CHATSWORTH 2,GA,34.7583,-84.7642,216.4
USC00091908,CHICKAMAUGA PK LARC,GA,34.9203,-85.2711,238.4
USC00091965,CLARKESVILLE,GA,34.6158,-83.5428,417.6
USC00091973,CLAXTON,GA,32.1678,-81.9008,57.3
USC00091982,CLAYTON 1 SSW,GA,34.8878,-83.3967,598.9
USC00092006,CLEVELAND,GA,34.5858,-83.7658,477.6
USC00092055,CLYO 1 NNW,GA,32.5333,-81.2667,28.0
USC00092076,COCHRAN 3 NE,GA,32.42,-83.3089,114.9
USC00092153,COLQUITT 2 W,GA,31.1681,-84.7664,46.6
USC00092159,COLUMBUS #2,GA,32.5181,-84.9378,132.6
USC00092161,COLUMBUS DARDC,GA,32.45,-84.9833,56.4
USC00092180,COMMERCE 4 NNW,GA,34.2622,-83.4897,271.3
USC00092198,CONCORD,GA,33.1,-84.4333,253.0
USC00092266,CORDELE,GA,31.985,-83.7747,93.9
USC00092283,CORNELIA,GA,34.5181,-83.5286,448.1
USC00092318,COVINGTON,GA,33.5972,-83.8436,234.4
USC00092361,CRISP CO PWR DAM,GA,31.8453,-83.9408,74.7
USC00092408,CUMMING 2N,GA,34.2286,-84.1281,347.5
USC00092450,CUTHBERT,GA,31.7672,-84.7931,140.5
USC00092475,DAHLONEGA 4WSW,GA,34.5069,-84.0208,445.0
USC00092485,DALLAS 7 NE,GA,33.9983,-84.7511,313.3
USC00092493,DALTON,GA,34.77,-84.8872,243.5
USC00092517,DANIELSVILLE,GA,34.1175,-83.3045,237.7
USC00092552,DARIEN,GA,31.3725,-81.4367,3.7
USC00092570,DAWSON,GA,31.7819,-84.4497,108.2
USC00092578,DAWSONVILLE,GA,34.4206,-84.1039,409.3
USC00092583,DAWSONVILLE WB,GA,34.35,-84.1333,338.3
USC00092593,DECATUR CO FIRE & RESCUE,GA,30.9772,-84.6367,57.9
USC00092685,DIAMOND,GA,34.6833,-84.2833,615.7
USC00092736,DONALSONVILLE 1 S,GA,31.0167,-84.8833,41.1
USC00092738,DONALSONVILLE,GA,31.0292,-84.8911,45.7
USC00092783,DOUGLAS,GA,31.4889,-82.8206,71.0
USC00092791,DOUGLASVILLE 4 S,GA,33.7006,-84.7303,305.4
USC00092839,DUBLIN,GA,32.5575,-82.9036,70.1
USC00092844,DUBLIN 2,GA,32.5575,-82.9,61.0
USC00092865,DUDLEY,GA,32.5667,-83.0667,100.6
USC00092966,EASTMAN 1 W,GA,32.2003,-83.2058,121.9
USC00092996,EATONTON,GA,33.3167,-83.4,173.7
USC00093016,EDEN 2 NW,GA,32.19,-81.4153,9.4
USC00093028,EDISON,GA,31.5664,-84.7339,89.6
USC00093060,ELBERTON 2 N,GA,34.1408,-82.855,164.6
USC00093271,EXPERIMENT,GA,33.2631,-84.2842,284.7
USC00093303,FAIRVIEW,GA,33.0,-84.1,223.1
USC00093312,FARGO,GA,30.6908,-82.5633,35.1
USC00093325,FARGO 17 NE,GA,30.8264,-82.3606,37.8
USC00093386,FITZGERALD,GA,31.7108,-83.2517,112.8
USC00093409,FLEMING,GA,31.8833,-81.4167,6.1
USC00093460,FOLKSTON 3 SW,GA,30.7997,-82.0314,9.1
USC00093465,FOLKSTON 9 SW,GA,30.74,-82.1278,36.6
USC00093506,FORSYTH 6 NNW,GA,33.0161,-83.9417,195.1
USC00093516,FT GAINES,GA,31.6,-85.05,103.9
USC00093538,FT STEWART,GA,31.8694,-81.6236,28.0
USC00093544,FT VALLEY 2 E,GA,32.5667,-83.8667,149.0
USC00093567,FRANKLIN,GA,33.2833,-85.1,203.9
USC00093570,FRANKLIN,GA,33.2758,-85.0992,240.8
USC00093578,FT GAINES 2,GA,31.615,-85.0494,64.0
USC00093621,GAINESVILLE,GA,34.3006,-83.86,356.6
USC00093658,GEORGETOWN 4 E,GA,31.8967,-85.0375,149.4
USC00093675,GERMANY VALLEY,GA,34.9089,-83.4575,863.2
USC00093695,GIBSON,GA,33.2261,-82.595,126.8
USC00093712,GILLSVILLE,GA,34.3167,-83.65,289.9
USC00093754,GLENNVILLE 3NW,GA,31.9881,-81.9522,61.0
USC00093810,GORE,GA,34.45,-85.2667,217.9
USC00093840,GRANITE HILL,GA,33.3,-82.9333,158.5
USC00093899,GREENSBORO,GA,33.5667,-83.2167,192.0
USC00093915,GREENVILLE,GA,33.0286,-84.735,292.6
USC00093936,GRIFFIN,GA,33.25,-84.2667,299.0
USC00094110,HARRISON,GA,32.8333,-82.7167,121.9
USC00094133,HARTWELL,GA,34.3517,-82.93,245.4
USC00094138,HARTWELL DAM,GA,34.3392,-82.8356,210.3
USC00094170,HAWKINSVILLE,GA,32.2964,-83.4883,85.6
USC00094204,HAZLEHURST,GA,31.8878,-82.5808,76.2
USC00094230,HELEN,GA,34.6997,-83.7261,455.1
USC00094238,HELENA,GA,32.0667,-82.9167,76.2
USC00094255,HEPHZIBAH,GA,33.3167,-82.0833,121.9
USC00094281,HIAWASSEE 3 SE,GA,34.8847,-83.7161,670.6
USC00094388,HOGGARDS MILL,GA,31.2,-84.45,39.9
USC00094425,HOMERVILLE,GA,31.0333,-82.7333,53.6
USC00094429,HOMERVILLE 5 N,GA,31.0767,-82.8003,57.0
USC00094594,IRWINTON 4 WNW,GA,32.8294,-83.2389,157.0
USC00094623,JACKSON DAM,GA,33.32,-83.8436,131.1
USC00094648,JASPER 1 NNW,GA,34.4758,-84.4461,446.5
USC00094671,JESUP,GA,31.6081,-81.8797,30.5
USC00094674,JESUP 4 NE,GA,31.65,-81.8333,24.4
USC00094676,JESUP 8 S,GA,31.5075,-81.8628,30.5
USC00094700,JONESBORO,GA,33.5311,-84.3544,283.5
USC00094862,KITE,GA,32.7128,-82.5414,94.8
USC00094941,CHICKAMAUGA 2 SW,GA,34.8531,-85.3142,243.5
USC00094949,LA GRANGE 1N,GA,33.0536,-85.0317,222.5
USC00094971,LAKELAND,GA,31.0392,-83.0758,57.9
USC00095061,LEESBURG 2,GA,31.7633,-84.1869,79.2
USC00095110,LEVERETT,GA,33.8167,-82.3833,164.6
USC00095165,LEXINGTON,GA,33.8706,-83.1136,221.3
USC00095204,LINCOLNTON,GA,33.7764,-82.4714,138.4
USC00095231,LISBON,GA,33.95,-82.5833,-999.9
USC00095290,LOST MOUNTAIN,GA,33.9333,-84.7,396.2
USC00095314,LOUISVILLE 1 E,GA,33.0125,-82.3914,98.1
USC00095331,LUDOWICI,GA,31.7131,-81.7453,21.3
USC00095386,LUMBER CITY,GA,31.9297,-82.6792,36.6
USC00095394,LUMPKIN 2 SE,GA,32.0306,-84.7753,147.8
USC00095401,LYONS,GA,32.2025,-82.3306,65.2
USC00095404,MABLETON 1 N,GA,33.8533,-84.5783,298.7
USC00095438,MACON,GA,32.8386,-83.6203,82.3
USC00095447,MACON WB CITY,GA,32.8333,-83.6333,114.0
USC00095480,MADRAY SPRINGS 2WNW,GA,31.7417,-82.0025,47.2
USC00095492,MANOR,GA,31.0833,-82.5653,46.9
USC00095525,MARIETTA,GA,33.95,-84.55,342.9
USC00095550,MARSHALLVILLE,GA,32.4567,-83.94,54.9
USC00095555,MARSHALLVILLE 6 S,GA,32.3667,-83.9333,107.0
USC00095585,MAUZY,GA,31.1167,-83.7667,91.4
USC00095666,MCDONOUGH 5 ENE,GA,33.4769,-84.0336,215.8
USC00095696,MC INTYRE 1 WNW,GA,32.85,-83.2167,78.9
USC00095740,MCRAE,GA,32.0667,-82.9,76.2
USC00095811,METTER,GA,32.4003,-82.0478,54.9
USC00095858,MIDVILLE,GA,32.8089,-82.2372,53.3
USC00095863,MIDVILLE EXP STN,GA,32.8753,-82.2156,85.3
USC00095874,MILLEDGEVILLE,GA,33.0831,-83.2497,112.2
USC00095882,MILLEN 4 N,GA,32.8703,-81.9672,59.4
USC00095909,MILLWOOD 3 E,GA,31.2742,-82.6047,47.5
USC00095915,MINERAL BLUFF,GA,34.9167,-84.2833,478.8
USC00095917,MINERAL BLUFF #2,GA,34.9528,-84.3214,528.2
USC00095979,MONTEZUMA 2 NW,GA,32.3175,-84.065,91.1
USC00095988,MONTICELLO,GA,33.3328,-83.6975,157.9
USC00095989,MONTICELLO 2 NW,GA,33.3167,-83.6833,161.5
USC00096038,MORGAN 1 W,GA,31.5333,-84.6167,82.3
USC00096087,MOULTRIE 2 ESE,GA,31.1728,-83.7481,103.6
USC00096093,MTN CITY 2 SW,GA,34.9047,-83.4128,1055.8
USC00096126,MT VERNON,GA,32.1739,-82.5956,69.8
USC00096148,MULBERRY GROVE,GA,32.6089,-85.0756,152.7
USC00096219,NAHUNTA 6NE,GA,31.2739,-81.9197,20.7
USC00096237,NASHVILLE 5 SSE,GA,31.1333,-83.2167,72.5
USC00096244,NASHVILLE 4N,GA,31.2644,-83.2392,77.7
USC00096255,NAYLOR,GA,30.9,-83.0833,58.5
USC00096259,NEEDMORE 2 W,GA,30.6711,-82.7514,41.1
USC00096323,NEWINGTON,GA,32.5953,-81.4997,63.7
USC00096335,NEWNAN 7 WNW,GA,33.3997,-84.915,242.3
USC00096340,NEWNAN 6 W,GA,33.3969,-84.8747,268.5
USC00096356,NEWTON 5 W,GA,31.2897,-84.4158,51.8
USC00096625,OAKMAN,GA,34.5667,-84.7167,224.0
USC00096650,OCILLA WTP,GA,31.5953,-83.2472,30.5
USC00096838,PATTERSON,GA,31.3781,-82.1292,32.0
USC00096905,PELHAM,GA,31.1167,-84.15,108.2
USC00097046,PINE MTN VALLEY,GA,32.7833,-84.85,246.9
USC00097070,PISCOLA,GA,30.6833,-83.6667,45.7
USC00097087,PLAINS SW GA EXP STN,GA,32.0467,-84.3711,152.4
USC00097130,POINT PETER,GA,34.0,-83.0167,304.8
USC00097165,POULAN,GA,31.5167,-83.7833,111.3
USC00097171,PRIDGEN,GA,31.6953,-82.9239,91.4
USC00097240,PUTNAM,GA,32.2667,-84.4167,182.9
USC00097276,QUITMAN 2 NW,GA,30.7836,-83.5692,56.4
USC00097350,RAMHURST,GA,34.7,-84.7333,233.2
USC00097528,ROCKY FORD 4SE,GA,32.6319,-81.7722,48.8
USC00097600,ROME,GA,34.2414,-85.1583,208.8
USC00097720,SAINT GEORGE,GA,30.5167,-82.0333,23.8
USC00097740,SAINT MARYS,GA,30.7167,-81.55,6.1
